cpu_uso,temperatura,memoria_uso,trafico_red,Fallo
91.3436928435638,75.84472824473087,85.44207828585996,421.7967676154823,1
43.73658545162958,48.13939817937508,36.825117891297324,111.00373907775017,0
33.27879524159357,35.99800205438454,44.60262676057122,67.03110242530188,0
17.064923747959043,39.114596770709625,54.08574866450779,80.11463904520255,0
40.05924511796417,48.96621503874908,47.74583367328246,92.81069943959517,0
79.92157853226091,74.53561688690105,97.81111955137536,474.9604395522311,1
38.17889658025029,42.49344387674477,50.50731960151703,106.7930669033475,0
27.72523740046592,59.54444309638911,48.98587435656358,53.15835841352735,0
28.626890342111203,46.41399307530125,59.862880306589744,155.3222959432642,0
27.083062502067232,41.62020686435157,40.059385317952064,125.01904001216204,0
43.56240028570823,36.905089282793,70.26279454508732,145.04952753745533,0
39.843223984765835,46.25940058682492,47.66697925027939,133.81626227128223,0
43.25432109095078,35.03082679868681,47.540871457951795,86.19451078093638,0
22.402968825197128,39.51085299148117,35.09470449896763,60.13886333525761,0
87.23849483441884,72.2249167111567,89.49001967921014,547.3215021131952,1
34.55904195170703,37.09986528832076,55.45080230448703,76.99767215250519,0
35.53251219984784,49.808696424690744,50.418745639911485,99.74153623683841,0
87.62254972652786,71.52715438633527,91.9417547725362,521.3458142805623,1
92.10098370704317,77.03896252462744,88.6325908637009,368.3192856357618,1
21.681777917695552,39.715936623996555,53.75694526423522,107.53915964357948,0
24.11133173261304,44.176415478784854,68.76355441906203,63.661426499088925,0
28.269281757161306,42.443313157571076,52.684223586871724,51.36248728096394,0
32.340244543531476,58.43024433713345,58.59039719306675,160.82403607052848,0
28.60410371844826,35.325877019152934,54.50210674507145,42.12971574686139,0
27.546118839971296,55.16482389427792,61.40434297607432,92.4327865936432,0
27.610679008303055,49.03515941585696,61.28798746701194,113.07328837934081,0
30.382379949600285,37.537774798606236,45.821809260302764,49.66814458996378,0
16.739523139179614,47.26825509894573,66.20107545371036,110.83685370829765,0
16.42482460158065,32.29045716884828,37.21028181563629,36.44041590088898,0
44.244958212469484,56.53514324048571,41.978301482052004,21.1711487261772,0
29.929550145194455,43.67566873107444,44.172194144865486,79.42296726953028,0
15.752518137865433,51.62108750578902,47.212017754322105,93.45465316570035,0
33.113086734428855,38.123730094062566,54.3179577735166,52.86253148277297,0
37.060789138151314,49.965876864106235,41.12647159418761,95.70612710196148,0
32.658782296520485,44.98800092431655,55.918216746924536,148.66112930198148,0
31.786947168104756,41.29758534626741,43.9556966043169,69.38075118231657,0
75.18751536078427,82.27774266812217,82.28309750300562,412.44017371406136,1
18.73232531090195,50.998828758879505,44.27400135233092,89.74577428587415,0
21.915063971068125,44.762523418504635,75.85581982148224,84.05192870067242,0
19.222552220706937,39.86921770613369,67.86016448668708,57.70994151919588,0
38.995998754332504,48.57110228240629,39.84562295526187,42.82694116103741,0
39.246336829127685,42.21873723214047,61.03878861438996,107.25911527516224,0
17.60892924346099,41.38370060867925,25.091324181003195,85.57181998201706,0
29.032868881296075,62.77567135948003,42.76238399566488,156.6733632855521,0
56.93033663980496,45.45517241832146,60.835447656890736,101.5723679497386,0
36.06850593215671,37.08252935148189,63.10797343908372,3.9221222419781476,0
42.52842634427484,41.46904121691981,61.28473318496624,96.47380524518437,0
20.959317102639993,55.06718440801991,54.04724342337408,193.62890446102708,0
35.22142545933936,49.67071603200469,51.585876347929336,114.28650342805082,0
24.150923465822302,49.40817660086117,64.48741262607973,84.23367613895705,0
61.93107567844861,38.970832942120246,52.66403565970385,138.42960047296143,0
11.302583003045793,32.4409954216098,41.58121672772762,126.7299249576541,0
51.65002344901084,39.107248576922935,53.65448267666386,101.72816194742016,0
29.0394010027535,45.112176976066124,71.68772315139948,103.2457532739848,0
30.592184340144883,37.149288968024806,46.21240540315494,110.26740923565914,0
91.28204287657238,73.80194707848034,100.0,409.9305574737443,1
15.668481854752878,49.735552335079824,71.62690280729777,116.41840887608312,0
22.530767149298324,45.052921262758936,40.30531671729892,91.3313995445429,0
24.694988523894725,46.028547088706816,76.44687957525602,101.31343236405226,0
34.73832920911788,47.52114928762037,50.711019421951605,70.11588985331736,0
29.011103468088574,48.66772358453714,74.18947889004082,11.668879204796294,0
28.096613219163917,37.1596680427109,46.47981468530138,136.4700049588906,0
91.59907230183028,77.7358074265398,96.695324942312,418.20178588675094,1
39.96570510579447,40.80252003625157,54.77994320039548,55.12684798349663,0
40.88769654216672,36.55784340014316,64.79297252936726,75.66251834435431,0
39.59270826085207,45.13566866388618,41.185280109914274,61.955678130301415,0
10.124310853991073,52.37724086607118,47.21836959977035,100.86661646814254,0
21.7311964596014,50.6671610518032,44.674738383198004,39.79712502984786,0
35.46733568201379,41.51851940010135,66.39155798050379,121.37874140274045,0
30.1961665769399,48.220296267023265,77.2093737092288,67.70479774863554,0
71.77652350101633,75.34364520791779,80.38081291895622,314.39222005988665,1
27.790304004667775,33.20732695941529,63.08167355389877,79.3826054127446,0
47.65454240281097,33.6830063753639,52.679908603844524,105.74359301917968,0
48.8115706944059,43.215371207174876,68.87897981913088,128.97712704941648,0
26.629140288819602,43.032121605783395,49.29358663917574,39.65562182481159,0
85.08053606818065,77.23991086753728,88.44996270058543,459.8217508255085,1
26.118231814587713,40.60299382581575,67.21548462915231,40.4025518143911,0
15.781893332581562,28.870516448392234,73.19339416426052,76.98039147615515,0
29.28398740585936,42.12282544447779,70.02336945415789,44.64563924016617,0
18.739460390889494,39.61863512973036,50.88738667746227,100.668295389519,0
23.751814223043212,52.23716738446946,64.3978678721581,0.0,0
46.744924333475375,27.550326504232526,58.7712090616142,55.525971733438844,0
22.808905485508138,41.474448177370824,63.279283322753045,100.57666250542195,0
27.371091707917323,50.64932491624681,51.88334594708161,118.15743553615098,0
40.391117874202685,37.81743409063063,50.96719964193111,14.241326735120232,0
22.074792615672994,50.697866021384186,57.60026916997208,150.91640868989694,0
36.17005949576698,39.635742326530014,50.088157424959775,112.44156261472313,0
28.27053940076577,58.2190585772998,76.23895681186711,91.17749862364042,0
41.72729019259365,43.05740466797837,50.38249571675115,149.14912220915681,0
79.62791515759139,85.07259595133232,100.0,444.719919472666,1
18.57029702169377,54.17134335656628,64.61418116785819,146.9536808146681,0
12.741932712094034,42.79313566258621,65.66785299020371,87.27277129893268,0
87.2787175628436,79.50881944506966,89.25631336157414,463.4515255267236,1
26.416598479787776,28.3509783808867,61.65566449758168,128.89983077771748,0
77.27302692595923,89.83316868710088,89.18824812513203,389.33579759641174,1
10.7232742065439,32.8255639347904,65.89422861891845,139.77641124870522,0
38.41983695452127,47.39474227755293,70.28876300219379,0.0,0
21.639378478999753,42.50845558039121,50.52329598803301,43.13323807763871,0
35.723903111756755,39.57075376778326,33.30892420982251,38.63276157251114,0
31.947361947187748,53.92099898681307,71.18431838374615,103.2154015505462,0
27.90676322848134,35.880086655326785,52.59314583213078,107.30351216857345,0
50.1527511046064,56.38501514226201,52.079122302458565,183.8850884949211,0
20.49089270312768,48.20872306969948,61.40351709779771,103.46778285942136,0
84.09623619240746,81.408201652104,90.19628950066625,477.07169427703093,1
31.23078201656181,60.11384808222304,55.563235580982735,113.37199855004033,0
29.102643057127732,43.66831408910749,56.78257484311167,58.28899772974324,0
57.20169166589619,50.821317503262826,52.320740938800284,122.37421638861744,0
39.33128072341069,48.04882423294655,52.7846680667554,116.7070040260784,0
32.69294752580734,51.768696517413716,54.658130505875285,101.97189700868635,0
74.21572598763976,75.89146599162773,81.74250604798321,416.0968993985075,1
33.79639648385965,52.22860261635409,48.713881956239256,100.83365928551088,0
77.60473145416002,75.78718603558713,77.82764742298586,432.85587527566685,1
31.847104747810832,55.048996952145366,75.81715351748292,91.84466124080582,0
39.113627221747215,48.29338097290375,70.63514106334974,120.38005531297624,0
51.24771403016962,38.49751462277489,54.072577150404456,141.78105719272563,0
43.88337778208448,52.33093485991624,21.400428368876973,109.64315905623253,0
18.880329742258365,45.17102288124624,34.82347729941683,50.92337294819038,0
35.07835756289624,43.14333721670859,61.254759887734494,124.56145055828833,0
15.931849905024617,58.38124246944325,39.00139535258805,90.55863239375837,0
97.71557548883766,72.1807501361207,84.6129800781141,380.14592826045606,1
95.75967732939318,70.0419017285591,90.37461686836704,300.3360247823087,1
28.65691258529452,54.914882541902045,71.85179538393943,163.44456525685248,0
25.305256140650478,48.78635962992693,60.846618335565125,105.67957802302371,0
35.0826863967459,45.85570103182946,48.96203777144372,129.39743897017263,0
21.627375689502998,45.10519425200968,54.22154270735967,47.3372082845114,0
41.92735165416415,38.82996406341103,58.09843281641365,75.52347789432717,0
32.598827942484235,47.591483229592185,43.14396618396471,105.27000438989167,0
18.10588107132672,52.45763390581722,54.00983777306327,122.50879440328316,0
23.971793442160383,54.443945735794,60.514905859732785,138.62294235172737,0
36.748194921666034,39.10297158911572,59.48874505757252,76.52167160094862,0
29.358616534070073,43.745242822501616,63.259116529268965,153.35742559551792,0
33.46448209496976,50.875443799621216,40.47108848045003,118.64266993114416,0
36.04120889588518,44.82999453030982,81.42691928047495,96.11331574509987,0
34.94030186282739,56.932144653081636,63.24128884604026,58.23251284543906,0
19.278609880143932,48.764377332579386,25.10606310218248,109.98369904297533,0
40.826910538870735,31.874948287696444,67.88039898933967,166.51654619949772,0
25.083638143679526,41.733981501580566,47.85633162767221,97.00249713105106,0
17.073746528477372,41.85913022166361,55.62424780527544,105.14914722958594,0
35.08725023229934,45.904312313321974,53.68968286599337,81.49421032474807,0
40.81766727672829,63.97556009328373,49.29418310572669,189.62448480697128,0
27.933887203039532,49.41612922517309,56.25416843290985,104.43522011571349,0
14.84808937801448,36.28820249940694,42.98788546620623,198.8773508972743,0
27.119611260779237,43.627347525261435,30.759323025721294,172.69243278902428,0
25.5405628613884,48.34698402889066,39.72144671303923,94.8801209914642,0
38.15501022444263,54.313026410651716,50.864381955902125,99.11199106258688,0
26.1468640313824,46.75921653766672,34.79520918863142,108.04134014866283,0
28.311782768099892,44.67849819881888,57.209432779938034,104.50995752306999,0
93.77379366103428,78.8710631853486,81.15113877874856,447.56602352656614,1
24.737521434825787,52.52655078827341,68.36634877578665,104.54085985911767,0
26.08351432578209,44.204333176429955,56.72114724444789,59.66074290854735,0
15.846292579495858,38.28855080669258,53.601143842560056,106.28394602575321,0
29.04535752910927,32.794291783224246,48.468706804905544,113.71413863126593,0
27.025177991261497,56.181781052551365,58.53796827051634,64.56149728000443,0
36.03094684948834,34.78869125228515,42.25311619188059,106.9156673915077,0
22.71922902144679,46.054217449912436,81.21076722105882,135.9451146692194,0
36.38592458777374,52.67582982761178,71.92830784505074,110.87762363762161,0
21.903964800783537,37.718609023311686,35.341052090865595,10.81697703552491,0
18.70948228782771,45.95147197052844,49.77702163593798,64.77574160873402,0
30.078801846947282,45.75389614374633,72.60851185993214,76.18302459027937,0
25.8777925497553,31.070376111252127,58.68036330435805,68.3730544030962,0
72.97758630955944,78.54680984738425,80.51682192014165,540.2454019652341,1
36.35418030209227,48.440118576260815,54.949577015306126,108.49520344093959,0
30.786351903160906,44.1001759472363,49.678846981179575,86.1210618757953,0
27.182153911394927,51.705524386509786,79.48160663196303,159.40866336588468,0
12.23753666533548,46.09776111268735,42.06707278083588,172.73857513526372,0
34.80908092748896,50.14592479137864,37.797232924414715,118.84321616387545,0
31.761898225026922,51.69155075631534,41.53638256060702,117.13017590067453,0
35.82571318808805,60.474828082110356,56.5530601217836,121.09320317922686,0
41.49273326285676,50.56220268061648,60.640163934959936,107.14860497343811,0
34.54740912141135,44.203312231103695,52.02500769108389,144.29091888015216,0
46.9943598300871,47.892032331668354,39.01903018722189,114.5536173717045,0
19.24687606950762,55.18920335480109,57.738247467531465,74.702438476953,0
31.897061676103956,32.11813530643102,39.25013571596425,100.71010184693144,0
31.43388467342251,48.44409996396829,52.96805371461943,146.22930848483568,0
40.639409875608564,53.1591642660089,71.02135201364916,42.58524691812443,0
19.503445010900588,46.614982243524736,53.9542192919749,87.7447454335057,0
32.19150327663939,53.63606994835335,63.13563965075834,81.20168507307395,0
34.700441873682024,48.2935689316499,55.52689962252588,130.35024770624156,0
35.72582781356159,47.180436011584526,40.802973817002815,92.4922427431294,0
21.74346317197858,41.575906773710486,48.64008481955829,63.730841385996236,0
22.333434122166523,43.67689991622268,50.839001307901086,195.21550984657958,0
26.368833388444337,46.067681180283316,28.42878176938538,126.26024332700908,0
28.441018220633325,44.775667540854,65.73350611726156,8.021779053204057,0
92.4301402806062,77.42640262325718,100.0,467.8579747269144,1
19.422890710441003,41.069095775685625,66.32317331527535,161.4048695925061,0
43.032780373160634,51.626039025013704,61.06466814078564,47.97059718450658,0
35.228354880355,45.23731906577636,58.54234441790603,131.94592828764573,0
39.85729995679863,55.73011348945418,42.38870600573247,113.20599797567753,0
12.974163957621595,48.17509866456453,47.83633566518662,88.1807674439687,0
73.8979753519885,82.05706873589362,80.05253120693507,452.3921577498088,1
20.83725899436275,39.13049568531233,42.46400163242508,61.41369644419774,0
31.132704105377645,46.74615662151051,67.67546180495347,40.38028537052426,0
34.430021304473755,37.46984346090872,58.13421449535554,0.0,0
36.12468794013602,51.05702829294675,69.49003833942305,166.85416336372512,0
30.239030432849553,43.95446953045251,50.78007779398942,91.8680702169278,0
33.072995208766095,53.90799114049999,40.245684985391364,151.45008345819434,0
23.39678860526553,37.80453364492483,52.805181190912876,114.52393730644154,0
18.934740912583298,43.100795153521915,57.75909214501525,72.94641136945818,0
12.289314469119088,41.704714306126526,64.10815564698626,47.53118268357241,0
17.903589813087947,39.359402415810564,60.20249932567035,12.142149534276037,0
75.993033382839,79.22879570684604,88.04628091861323,434.4871795465158,1
22.696333682828634,34.18543857326269,54.855711653041745,73.68406045701036,0
41.70198709196604,43.498236348374256,54.86873137647897,197.0165036721557,0
25.820904542341093,52.51050730155143,60.17540580263558,119.1125661168262,0
41.59329803364248,40.05958561833244,54.459470583868914,138.37013505796153,0
29.260524343916074,42.30154731361349,60.16171569178445,120.69101709445226,0
91.77377871016675,76.81014569652349,83.2620449790079,336.5174294586317,1
15.692248978819519,56.12258229910858,33.71469841356978,183.45056403232326,0
25.7311893005258,48.76904470051517,47.357482309522794,141.0877915297144,0
28.865193541178584,44.20789053880741,39.03221100375249,118.06800803903757,0
9.925431392549902,34.13923805322311,64.81041411814357,47.46910850991008,0
35.29692754356731,57.055085684657364,49.192187924793366,106.14596517186476,0
32.332161312635016,42.454986935594796,56.269244602289476,33.45240087214469,0
50.236062192296394,46.77616107742383,68.07126696317319,126.73332918424643,0
32.685922788632574,46.233053163213846,22.114882935580823,161.4212309348753,0
14.952796259689977,32.89571977347606,49.153993803650266,42.73081213901033,0
92.29618936790645,84.55770021845866,84.57478197529669,421.9628072246102,1
81.85860277179133,71.58080379881447,86.12966905920226,494.14651791543315,1
25.45205282622307,40.5600769822788,45.01515438720644,141.5461714927894,0
31.94384301577336,42.458078472280455,65.98784565110013,129.42723055038934,0
26.003638143853976,34.49666415585899,57.79942049305446,148.819055643243,0
19.141748711148146,50.43855692052062,57.339612471889104,92.57805861628586,0
32.237879516388986,36.16061157011005,74.07329540274038,122.38646281297474,0
18.261200355910276,49.20513110601914,58.29362002763878,99.93712770507223,0
27.354851586893894,36.0092907474924,56.1521112159646,64.62895854558329,0
20.350765394198955,45.59153601985004,49.101467034317146,74.68769603111271,0
20.10395179741419,37.77623601306974,43.26473397336834,146.1267879381938,0
30.861438830463747,42.242093231298156,61.948915610506035,101.02689260830448,0
28.18775826781897,44.72586519190068,66.0697740427973,67.26099655479328,0
29.338673853741774,61.55785440399981,46.030848961009546,87.00082222954696,0
72.91260350546405,85.11401559929645,77.30934488627643,389.01349066729824,1
39.325908318730896,56.705861328682694,58.76827122983337,123.8403469194448,0
47.106133725819255,51.690619215787365,77.42232625687708,97.0299157002767,0
23.941391792411068,46.30893146807265,80.6238534877115,69.19092067559431,0
40.96469233810884,36.220873091030775,52.561977652183856,128.95988129607616,0
32.15396505456288,38.15221543357666,49.37043140647045,166.80375602332356,0
32.96984673233186,43.38251365779624,61.71794138593672,76.98765566392827,0
18.894241545341714,45.28901218911208,58.26020301400037,7.445620175725001,0
30.760053914124114,38.543109106092324,57.86198710807665,119.77990127121285,0
88.54700785681901,69.57503172639817,97.01166205703326,374.54221350576705,1
32.41962271566034,37.59091556450843,56.01838550033325,105.20517752392168,0
32.87124165201824,27.585245597063683,36.65690444488857,169.7604093630293,0
32.2899639245934,38.01940198792857,67.21037708716752,101.28461821729283,0
55.581992856682525,50.0084516773864,38.29620055843509,106.22317876922556,0
43.41475915530881,49.3743251625783,59.72788686610009,103.28119717552462,0
54.85189916678892,31.10718440987863,58.51788670387562,23.347969360091724,0
19.551908059789664,40.8217365068762,70.2958374884601,25.429206509741107,0
76.86007149689537,57.16777268193333,99.71120628939458,431.1508650033567,1
70.23660892156371,84.08833440723404,87.61922203905195,360.432229779991,1
20.21627222384968,50.90687656749216,69.78794326257596,28.373960281731474,0
16.30197020420922,51.05377106943708,66.34760113081155,69.49508334257919,0
26.652246678934592,35.0122139625306,58.01204251780176,44.66130750176056,0
42.49504900706159,38.20810071864233,45.76351480914573,126.35280978757858,0
17.56136764608715,49.61672028712397,66.0632365360914,112.37664740568201,0
32.314459225255725,44.97149014014995,60.95498279494514,89.21037573553369,0
56.44343347017035,44.19808400769236,43.18704344589746,114.34944575986465,0
32.54420843301213,51.78698318027035,57.018766494204336,103.60166335467834,0
44.79944138890026,36.46500873434464,59.03799746585081,72.45400365452932,0
24.710222919359847,52.41695900836378,34.14776562105588,37.40582300178158,0
38.49102110743144,57.48745816641239,66.71366428080306,126.27223314037921,0
23.38017822203391,54.297162377701326,57.89690939644056,74.05913481981386,0
14.85529690819233,59.77907433869709,52.92623977727912,122.6470956308069,0
29.758749128899968,45.136207788632184,55.62847322473082,83.44759525512411,0
41.1739881590246,37.321874444312094,62.93383514393616,112.04004935673903,0
43.21304032273012,30.653398386681722,74.17733074902111,68.96856042749602,0
29.401738564700963,42.72599451451018,55.79313095558771,127.739832824184,0
37.589285897867654,44.98049722533169,44.04894162186848,70.92020697131773,0
19.37696286273895,48.50582113702948,55.26820665959639,119.55383559251952,0
6.980788352644152,54.52081130126219,70.34121949558858,102.97626687704589,0
20.12126659099251,50.91119110450166,60.895288248715396,141.1539661443838,0
22.432049114305393,45.95722653179462,69.3595254499269,183.99010191983956,0
20.634936252104044,37.61706881523856,55.200410407210605,126.76301017985459,0
94.75954559386265,74.33040086326788,81.87135635082456,349.94300889226594,1
83.18591362679884,78.2348611777277,92.61084814091046,459.2376983512073,1
42.46891715534719,44.59821775349244,46.13513529634087,113.41685281921478,0
35.88317206484576,38.34955551773711,78.90513288996944,101.43373179432197,0
25.89185712045415,48.45784167543951,47.79004433084902,80.7856131003458,0
33.88978729352184,36.759415077841524,41.7548972487722,106.97470351073213,0
20.52107282731014,44.0410729561424,47.70974908095147,110.59296969859112,0
32.30070759191402,55.04016768546453,55.394360487762555,86.82235581100662,0
91.40902867129563,64.62822073103264,84.41747996902588,414.0247725895828,1
25.736424037944566,43.96861841364946,65.25884707163684,109.69851886890844,0
19.983799901050844,35.12260218253743,47.91017982290285,54.79533470524206,0
14.862856073871729,58.072234029129454,40.76894080975773,137.8744584658472,0
21.52366071380915,48.22558070531177,48.472199039527794,73.26267877404919,0
90.53085104864421,74.70968370391593,84.96087033049933,474.01696798329334,1
45.94442391749197,50.94709171732632,39.22857882630256,100.38047359763976,0
71.06806674708723,73.49057901176043,83.68711471438681,450.04649381007664,1
32.185340424109455,63.88830185155961,65.42837530637009,29.574542266499854,0
36.38391925608383,48.43988929448869,59.039217130746,131.79096153841343,0
37.14609790636618,32.535620289647575,55.85704999097311,82.10548203355137,0
45.51151975522523,54.24289806848684,69.47842868145163,114.47631345443952,0
5.761206733710433,29.253972820594655,56.990308321584074,24.918433814787644,0
33.40589216400497,34.63197992764799,53.47409683750139,135.61632020747365,0
25.12874616235304,51.49771983941027,66.24840897104416,146.08854652274675,0
30.86110868258978,48.68886973954627,80.41276003610278,116.88057437642776,0
40.35443416416945,36.78058392995897,54.763830948060765,136.0647779569898,0
42.302221756507876,44.8876217252599,73.05055480822276,193.61200863427916,0
33.323140119795916,47.15141931695579,47.59257151745335,199.41255698134745,0
24.85217325085258,41.95445930896579,78.80048319307089,133.95221830925797,0
14.294993963768226,47.73789513852908,57.92669129944541,121.58894718953228,0
15.777462904023258,41.68075277427224,24.740742382455487,158.8560139266609,0
41.692955904456724,38.57251483443146,52.26528929480999,84.0070926561813,0
26.908278765313607,50.79065275360196,73.29566315779307,80.12147468317994,0
25.881230338775325,35.274908888523065,60.79040451785422,66.35806278406822,0
41.7171791471616,41.64196772263705,60.14847481081058,111.96733843255193,0
35.52489954417148,43.063297597965985,46.536199313009824,55.31432955181549,0
19.083748278408976,44.03581257728451,81.0035112069636,67.43715110031269,0
39.61987189071841,38.94901306264996,55.125855792086504,126.07366287921421,0
38.38490774451642,37.66989701916815,43.230821876049546,126.08320949419632,0
23.524581943648407,46.34856072853617,35.51298588916039,87.33368941053425,0
24.98215807188468,52.78844013642311,44.936108349752985,64.57390408986939,0
31.49363482271189,41.23415029824631,49.90628898889864,117.43785295597348,0
91.37801838832027,95.63795351951762,75.62177159002465,520.4605622819296,1
34.86036289417637,42.371499719471004,37.93529803398483,156.48385498710357,0
18.611668822192307,49.644819329489046,61.295016196571375,69.29971853304758,0
27.33347670765585,43.17974624873689,52.85551738523805,131.8008583707669,0
26.57450799142235,39.59220521710435,54.732297533050826,101.94866717575229,0
39.49594571364488,39.22295627418395,78.25713879271768,118.18690963770322,0
19.07687235327421,40.512200178427484,66.85433898887811,41.0088583504642,0
27.918777496427246,44.420994832724546,63.36685655668376,66.96851498981972,0
82.10078053049536,84.82575000302167,79.24985279819593,371.35808279557995,1
51.22156197012633,45.31894716799329,54.14913564967157,55.01913281544419,0
37.71920154836675,41.132014577168036,58.0179240393039,31.09110073738578,0
33.10907565598004,52.72753482691335,62.90358343348612,131.61396034769155,0
27.753668500029754,25.826018557037692,33.688213036457284,76.66628268486048,0
32.85554074857657,52.873437039900686,60.20142930039377,79.55579150684859,0
27.510358515209266,39.08028826854121,66.26748613881821,123.94380365777569,0
30.970775493480403,47.76794689771627,51.37276729500968,168.3019555728704,0
6.838561370311234,46.96848177808845,55.24602075241202,129.26689306483647,0
30.14273067836434,47.67703320984775,53.634102732310275,96.7142781770854,0
42.46085192497629,36.74753556091172,59.948271629031375,62.891428308625265,0
36.10216169589223,57.3543966388554,62.178065804017535,180.35637676384513,0
18.490064225776973,47.452591514704366,42.02303943112855,104.60609257761902,0
12.412605135768857,37.645636747205394,55.23455013757818,28.438193830147114,0
34.89374561227918,37.51521854371444,58.30002757950173,178.9009909218762,0
89.53617466322581,77.30167807280013,93.30706439077909,473.487926594247,1
39.13473732017407,47.32663783463727,54.82067104694711,114.14264586961853,0
46.29166364900945,54.02442135984811,50.03873437148188,144.91877486342943,0
47.72251596669744,50.39981256432637,30.9795279792936,150.35044959040272,0
20.264538002955312,26.673067609154046,58.41480148569431,87.80074800606678,0
10.298961822881642,42.2463239157874,34.988016805709655,69.24160349300831,0
23.923536546265275,43.36475127311994,41.37283281369371,88.47877042243115,0
31.894798212210805,42.07551891240467,46.44026919663746,107.21284996709196,0
14.806300340459867,49.924080931972256,34.06560533672735,66.02330121134779,0
19.772074348015945,32.58221268721509,47.162351320840706,124.496466116615,0
33.24340210014868,45.44262502559171,48.78439240940188,111.62665972452199,0
16.11457446168789,20.0,70.02590844359332,86.40715326766811,0
30.44358797515607,44.21707027139581,70.25014745290657,118.20180376968888,0
16.7754204325643,38.7660183258629,41.42815133817297,45.69205092529792,0
30.85318142565024,43.33535073801842,54.25868725275327,93.43144863834023,0
34.86501643826202,40.773131917547694,35.70830427372164,147.48204602665527,0
28.99845923520047,45.956181769121265,56.69337396046711,146.51610290176558,0
78.99969457885503,81.97846503979851,95.9688383145368,329.0002372152865,1
30.210038416327592,44.73474842798218,65.9313328460737,39.395402550020776,0
24.183190860513562,25.16878796900082,51.88933824395089,144.97656599883555,0
20.838080845187577,37.15707456744527,70.40025492745846,101.05365154989741,0
22.65408423201951,46.679004220945075,52.93827443436791,95.06753603735358,0
90.50486419523415,78.67683492020774,88.72066782032086,455.6239140822554,1
28.057308680214806,57.48033920045601,64.28652608131387,115.98187364062824,0
23.548802453948756,47.71160036443093,38.60663102879578,101.35482197740977,0
36.32931817755511,59.15813161398637,56.62211489611203,59.811805571728165,0
28.491622884333047,49.623219666460855,68.61722337840118,147.18153070430952,0
23.56450167682538,48.51749787290503,58.78627529104304,120.16618203801112,0
35.796331732135755,54.64026655553193,60.467762921063134,27.34933999464017,0
25.480506280881222,41.36953401760797,50.19931079340969,135.26785707830967,0
17.068584562413523,46.43818980925412,61.519083579691284,73.21790694496758,0
39.9626681944714,43.81103349625589,58.82570007553907,160.32331400576084,0
29.68796511060916,53.15493617794746,42.813910734240146,100.46375437301485,0
34.59180079228437,46.496661557587444,61.97199447954031,144.31293129667205,0
28.154746423441505,50.4385218464838,61.85323154309642,140.68696856680626,0
35.96441137581753,42.09558605315771,71.19188713372887,181.3899663261036,0
37.846042878980235,44.475514107170866,38.65989963443643,113.89453614064499,0
43.10308746119609,42.17698545662343,37.27402700425142,112.2069053832203,0
25.60268941725825,37.45041081044782,62.6287183172866,176.77125200577836,0
48.761708392158866,40.44538120842132,59.700376192125674,117.10707084039718,0
23.931348221428248,58.768418737557774,78.42314907420908,115.6193717549734,0
27.19324923133226,31.298629876062073,48.49872116786078,131.3353889661696,0
